symbol,isin,sector_name,sector_index_id,valid_from,valid_to,mapping_source,mapping_status,confidence,notes
POLYMED,INE205C01021,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
POLYCAB,INE455K01017,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
POONAWALLA,INE511C01022,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
PFC,INE134E01011,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
POWERGRID,INE752E01010,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
PREMIERENE,INE0BS701011,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
PRESTIGE,INE811K01011,Realty,NIFTY_REALTY,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
PFOCUS,INE367G01038,Media Entertainment & Publication,NIFTY_MEDIA,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
PNB,INE160A01022,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RRKABEL,INE777K01022,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RBLBANK,INE976G01028,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RECLTD,INE020B01018,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RHIM,INE743M01012,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RITES,INE320J01015,Construction,NIFTY_CONSTRUCTION,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RADICO,INE944F01028,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RVNL,INE415G01027,Construction,NIFTY_CONSTRUCTION,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RAILTEL,INE0DD101019,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RAINBOW,INE961O01016,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RKFORGE,INE399G01023,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
REDINGTON,INE891D01026,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
RELIANCE,INE002A01018,Oil Gas & Consumable Fuels,NIFTY_OIL_AND_GAS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RPOWER,INE614G01033,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SBFC,INE423Y01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SBICARD,INE018E01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SBILIFE,INE123W01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SJVN,INE002L01015,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SRF,INE647A01010,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SAGILITY,INE0W2G01015,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SAILIFE,INE570L01029,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SAMMAANCAP,INE148I01020,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
MOTHERSON,INE775A01035,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SAPPHIRE,INE806T01020,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SARDAEN,INE385C01021,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SAREGAMA,INE979A01025,Media Entertainment & Publication,NIFTY_MEDIA,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SCHAEFFLER,INE513A01022,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SCHNEIDER,INE839M01018,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SCI,INE109A01011,Services,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
SHREECEM,INE070A01015,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
SHRIRAMFIN,INE721A01047,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SHYAMMETL,INE810G01011,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
ENRIN,INE1NPP01017,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SIEMENS,INE003A01024,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SIGNATURE,INE903U01023,Realty,NIFTY_REALTY,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SOBHA,INE671H01015,Realty,NIFTY_REALTY,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SOLARINDS,INE343H01029,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SONACOMS,INE073K01018,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SONATSOFTW,INE269A01021,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
STARHEALTH,INE575P01011,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SBIN,INE062A01020,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SAIL,INE114A01011,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SUMICHEM,INE258G01013,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SUNPHARMA,INE044A01036,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SUNTV,INE424H01027,Media Entertainment & Publication,NIFTY_MEDIA,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SUNDARMFIN,INE660A01013,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SUPREMEIND,INE195A01028,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SPLPETRO,INE663A01033,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SUZLON,INE040H01021,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SWANCORP,INE665A01038,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SWIGGY,INE00H001014,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SYNGENE,INE398R01022,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
SYRMA,INE0DYJ01015,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TBOTEK,INE673O01025,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TVSMOTOR,INE494B01023,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATACAP,INE976I01016,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATACHEM,INE092A01019,Chemicals,NIFTY_CHEMICALS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATACOMM,INE151A01013,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TCS,INE467B01029,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATACONSUM,INE192A01025,Fast Moving Consumer Goods,NIFTY_FMCG,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATAELXSI,INE670A01012,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATAINVEST,INE672A01026,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TMCV,INE1TAE01010,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TMPV,INE155A01022,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATAPOWER,INE245A01021,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATASTEEL,INE081A01020,Metals & Mining,NIFTY_METAL,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TATATECH,INE142M01025,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TTML,INE517B01013,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TECHM,INE669C01036,Information Technology,NIFTY_IT,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TECHNOE,INE285K01026,Construction,NIFTY_CONSTRUCTION,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TEGA,INE011K01018,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TEJASNET,INE010J01012,Telecommunication,NIFTY_TELECOMMUNICATIONS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TENNIND,INE19RI01016,Automobile and Auto Components,NIFTY_AUTO,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
NIACL,INE470Y01017,Financial Services,NIFTY_FINANCIAL_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
RAMCOCEM,INE331A01037,Construction Materials,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
THERMAX,INE152A01029,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TIMKEN,INE325A01013,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TITAGARH,INE615H01020,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TITAN,INE280A01028,Consumer Durables,NIFTY_CONSUMER_DURABLES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TORNTPHARM,INE685A01028,Healthcare,NIFTY_HEALTHCARE_INDEX,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TORNTPOWER,INE813H01021,Power,NIFTY_POWER,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TARIL,INE763I01026,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TRAVELFOOD,INE103V01028,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TRENT,INE849A01020,Consumer Services,NIFTY_CONSUMER_SERVICES,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
TRIDENT,INE064C01022,Textiles,,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,UNAVAILABLE,NONE,No supported official sector index mapping was assigned from current metadata.
TRITURBINE,INE152M01016,Capital Goods,NIFTY_CAPITAL_GOODS,,,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,CURRENT_ONLY,CURRENT_OFFICIAL_SNAPSHOT_ONLY,Current official Nifty 500 industry metadata retained for diagnostics only; not projected backward for historical sector-relative features.
