index_name,company_name_original,company_name_normalized,symbol,isin,event_type,announced_date,effective_date,source_document,source_reference,mapping_method,mapping_confidence,extraction_confidence,review_status,notes
NIFTY 500,Nuvoco Vistas Corporation Ltd.,NUVOCO VISTAS CORPORATION,NUVOCO,INE118D01016,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,FSN E-Commerce Ventures Ltd.,FSN E COMMERCE VENTURES,NYKAA,INE388Y01029,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,One 97 Communications Ltd.,ONE 97 COMMUNICATIONS,PAYTM,INE982J01020,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,PB Fintech Ltd.,PB FINTECH,POLICYBZR,INE417T01026,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Privi Speciality Chemicals Ltd.,PRIVI SPECIALITY CHEMICALS,PRIVISCL,,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Shree Renuka Sugars Ltd.,SHREE RENUKA SUGARS,RENUKA,,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,RattanIndia Enterprises Ltd.,RATTANINDIA ENTERPRISES,RTNINDIA,,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Sapphire Foods India Ltd.,SAPPHIRE FOODS INDIA,SAPPHIRE,INE806T01020,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Saregama India Ltd,SAREGAMA INDIA,SAREGAMA,INE979A01025,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Shyam Metalics and Energy Ltd.,SHYAM METALICS AND ENERGY,SHYAMMETL,INE810G01011,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Star Health and Allied Insurance Company Ltd.,STAR HEALTH AND ALLIED INSURANCE COMPANY,STARHEALTH,INE575P01011,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Tata Investment Corporation Ltd.,TATA INVESTMENT CORPORATION,TATAINVEST,INE672A01026,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Vijaya Diagnostic Centre Ltd.,VIJAYA DIAGNOSTIC CENTRE,VIJAYA,INE043W01024,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Zomato Ltd.,ZOMATO,ZOMATO,,ADDED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Alembic Ltd.,ALEMBIC,ALEMBICLTD,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Ashoka Buildcon Ltd.,ASHOKA BUILDCON,ASHOKA,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Bajaj Consumer Care Ltd.,BAJAJ CONSUMER CARE,BAJAJCON,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Bharat Rasayan Ltd.,BHARAT RASAYAN,BHARATRAS,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Capri Global Capital Ltd.,CAPRI GLOBAL CAPITAL,CGCL,INE180C01042,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,DCB Bank Ltd.,DCB BANK,DCBBANK,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Dhanuka Agritech Ltd.,DHANUKA AGRITECH,DHANUKA,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Future Retail Ltd.,FUTURE RETAIL,FRETAIL,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Gillette India Ltd.,GILLETTE INDIA,GILLETTE,INE322A01010,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Greaves Cotton Ltd.,GREAVES COTTON,GREAVESCOT,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,HeidelbergCement India Ltd.,HEIDELBERGCEMENT INDIA,HEIDELBERG,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Ingersoll Rand (India) Ltd.,INGERSOLL RAND (INDIA),INGERRAND,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,IOL Chem and Pharma Ltd.,IOL CHEM AND PHARMA,IOLCP,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Johnson Controls - Hitachi Air Conditioning India Ltd.,JOHNSON CONTROLS HITACHI AIR CONDITIONING INDIA,JCHAC,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Jindal Saw Ltd.,JINDAL SAW,JINDALSAW,INE324A01032,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,JK Tyre & Industries Ltd.,JK TYRE AND INDUSTRIES,JKTYRE,INE573A01042,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,KSB Ltd.,KSB,KSB,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Kaveri Seed Company Ltd.,KAVERI SEED COMPANY,KSCL,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,La Opala RG Ltd.,LA OPALA RG,LAOPALA,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Lemon Tree Hotels Ltd.,LEMON TREE HOTELS,LEMONTREE,INE970X01018,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Mishra Dhatu Nigam Ltd.,MISHRA DHATU NIGAM,MIDHANI,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Minda Corporation Ltd.,MINDA CORPORATION,MINDACORP,INE842C01021,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,National Fertilizers Ltd.,NATIONAL FERTILIZERS,NFL,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Nilkamal Ltd.,NILKAMAL,NILKAMAL,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Schneider Electric Infrastructure Ltd.,SCHNEIDER ELECTRIC INFRASTRUCTURE,SCHNEIDER,INE839M01018,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Sharda Cropchem Ltd.,SHARDA CROPCHEM,SHARDACROP,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Spandana Sphoorty Financial Ltd.,SPANDANA SPHOORTY FINANCIAL,SPANDANA,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Star Cement Ltd.,STAR CEMENT,STARCEMENT,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Tasty Bite Eatables Ltd.,TASTY BITE EATABLES,TASTYBITE,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Ujjivan Financial Services Ltd.,UJJIVAN FINANCIAL SERVICES,UJJIVAN,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Ujjivan Small Finance Bank Ltd.,UJJIVAN SMALL FINANCE BANK,UJJIVANSFB,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,Valiant Organics Ltd.,VALIANT ORGANICS,VALIANTORG,,REMOVED,2022-02-24,2022-03-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24022022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs24022022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,Revision in criteria and replacements in indices
NIFTY 500,MTAR Technologies Ltd.,MTAR TECHNOLOGIES,MTARTECH,,ADDED,2022-04-06,2022-04-07,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs06042022.pdf,https://www.niftyindices.com/Press_Release/ind_prs06042022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. April 07, 2022"
NIFTY 500,Supreme Petrochem Ltd.,SUPREME PETROCHEM,SUPPETRO,,REMOVED,2022-04-06,2022-04-07,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs06042022.pdf,https://www.niftyindices.com/Press_Release/ind_prs06042022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. April 07, 2022"
NIFTY 500,Capri Global Capital Ltd.,CAPRI GLOBAL CAPITAL,CGCL,INE180C01042,ADDED,2022-04-05,2022-04-12,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs05042022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs05042022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. April 12, 2022"
NIFTY 500,BEML Ltd.,BEML,BEML,INE258A01024,REMOVED,2022-04-05,2022-04-12,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs05042022_1.pdf,https://www.niftyindices.com/Press_Release/ind_prs05042022_1.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. April 12, 2022"
NIFTY 500,GMR Infrastructure Ltd.,GMR INFRASTRUCTURE,GMRINFRA,,ADDED,2022-04-05,2022-05-04,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs05042022.pdf,https://www.niftyindices.com/Press_Release/ind_prs05042022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. May 04, 2022"
NIFTY 500,Aarti Industries Ltd.,AARTI INDUSTRIES,AARTIIND,INE769A01020,REMOVED,2022-04-05,2022-05-04,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs05042022.pdf,https://www.niftyindices.com/Press_Release/ind_prs05042022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. May 04, 2022"
NIFTY 500,Triveni Engineering & Industries Ltd.,TRIVENI ENGINEERING AND INDUSTRIES,TRIVENI,,ADDED,2022-05-24,2022-05-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24052022.pdf,https://www.niftyindices.com/Press_Release/ind_prs24052022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. May 31, 2022"
NIFTY 500,Jindal Stainless (Hisar) Ltd.,JINDAL STAINLESS (HISAR),JSLHISAR,,REMOVED,2022-05-24,2022-05-31,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs24052022.pdf,https://www.niftyindices.com/Press_Release/ind_prs24052022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacement in indices w.e.f. May 31, 2022"
NIFTY 500,Campus Activewear Ltd.,CAMPUS ACTIVEWEAR,CAMPUS,,ADDED,2022-07-11,2022-08-08,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. August 08, 2022"
NIFTY 500,Delhivery Ltd.,DELHIVERY,DELHIVERY,INE148O01028,ADDED,2022-07-11,2022-08-08,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. August 08, 2022"
NIFTY 500,Life Insurance Corporation of India,LIFE INSURANCE CORPORATION OF INDIA,LICI,INE0J1Y01017,ADDED,2022-07-11,2022-08-08,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. August 08, 2022"
NIFTY 500,NMDC Ltd.,NMDC,NMDC,INE584A01023,REMOVED,2022-07-11,2022-08-08,C:\Users\cores\OneDrive\Desktop\Personal Project\InterSignal\data\reference\nifty500\history\raw\ind_prs11072022.pdf,https://www.niftyindices.com/Press_Release/ind_prs11072022.pdf,EXPLICIT_SYMBOL,HIGH,HIGH,PARSED,"Replacements in indices w.e.f. August 08, 2022"
